EdFiVersionNumber,EdFiNamespace,EdFiCodeValue,EdFiShortDescription,EdFiDescription,EdFiElementName,EdFiEntity,EdFiPath,EdFiDescription,CEDSElementName,CEDSGlobalId,CEDSOptionCode,CEDSOptionDescription,CEDSOptionDefinition,CEDSDataType,OptionSetMatchConfidence,ElementMatchConfidence,Notes
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Free Snack,Free Snack,Free Snack,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,FreeSnack,Free snack,The student participates in the Free snack food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Free Supper,Free Supper,Free Supper,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,FreeSupper,Free supper,The student participates in the Free supper food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Full Price Breakfast,Full Price Breakfast,Full Price Breakfast,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,FullPriceBreakfast,Full price breakfast,The student participates in the Full price breakfast food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Full Price Lunch,Full Price Lunch,Full Price Lunch,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,FullPriceLunch,Full price lunch,The student participates in the Full price lunch food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Full Price Milk,Full Price Milk,Full Price Milk,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,FullPriceMilk,Full price milk,The student participates in the Full price milk food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Full Price Snack,Full Price Snack,Full Price Snack,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,FullPriceSnack,Full price snack,The student participates in the Full price snack food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Full Price Supper,Full Price Supper,Full Price Supper,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,FullPriceSupper,Full price supper,The student participates in the Full price supper food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Other,Other,Other,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,Other,Other,The student participates in a category of the food service program not yet defined in CEDS.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Reduced Price Breakfast,Reduced Price Breakfast,Reduced Price Breakfast,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,ReducedPriceBreakfast,Reduced price breakfast,The student participates in the Reduced price breakfast food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Reduced Price Lunch,Reduced Price Lunch,Reduced Price Lunch,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,ReducedPriceLunch,Reduced price lunch,The student participates in the Reduced price lunch food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Reduced Price Snack,Reduced Price Snack,Reduced Price Snack,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,ReducedPriceSnack,Reduced price snack,The student participates in the Reduced price snac food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolFoodServiceProgramServiceDescriptor,Reduced Price Supper,Reduced Price Supper,Reduced Price Supper,SchoolFoodServiceProgramServiceDescriptor,SchoolFoodServiceProgramService,SchoolFoodServiceProgramService,Indicates the service being provided to the student by the school food service program.,Participation in School Food Service Programs,000325,ReducedPriceSupper,Reduced price supper,The student participates in the Reduced price supper food service program.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolTypeDescriptor,Alternative,Alternative,Alternative,SchoolTypeDescriptor,School,SchoolType,The type of education institution as classified by its primary focus.,School Type,000242,Alternative,Alternative Education School,"A school that addresses the needs of students that typically cannot be met in a regular school program and is designed to meet the needs of students with academic difficulties, students with discipline problems, or both students with academic difficulties and discipline problems.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolTypeDescriptor,Career and Technical Education,Career and Technical Education,Career and Technical Education,SchoolTypeDescriptor,School,SchoolType,The type of education institution as classified by its primary focus.,School Type,000242,CareerAndTechnical,Career and Technical Education School,"A school that focuses primarily on providing secondary students with an occupationally relevant or career?related curriculum, including formal preparation for technical or professional occupations.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolTypeDescriptor,Regular,Regular,Regular,SchoolTypeDescriptor,School,SchoolType,The type of education institution as classified by its primary focus.,School Type,000242,Regular,Regular School,"A school that does not focus primarily on career and technical, special, or alternative education, although it may provide these programs in addition to a regular curriculum.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolTypeDescriptor,Reportable Program,Reportable Program,Reportable Program,SchoolTypeDescriptor,School,SchoolType,The type of education institution as classified by its primary focus.,School Type,000242,Reportable,Reportable Program,"The permitted value ""reportable program"" is available for SEAs that have data to report to EDFacts at the school level that the SEA has determined does not meet the definition of a public elementary/secondary school.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SchoolTypeDescriptor,Special Education,Special Education,Special Education,SchoolTypeDescriptor,School,SchoolType,The type of education institution as classified by its primary focus.,School Type,000242,Special,Special Education School,"A  school that focuses primarily on serving the educational needs of students with disabilities (IDEA) and which adapts curriculum, materials, or instruction for these students.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationDescriptor,Involuntary separation,Involuntary separation,Involuntary separation,SeparationDescriptor,EmploymentPeriod,Separation,Type of employment separation.,Employment Separation Type,000621,Involuntary,Involuntary separation,Involuntary separation is the type of separation occurring between a person and the organization.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationDescriptor,Mutual agreement,Mutual agreement,Mutual agreement,SeparationDescriptor,EmploymentPeriod,Separation,Type of employment separation.,Employment Separation Type,000621,MutualAgreement,Mutual agreement,Mutual agreement is the type of separation occurring between a person and the organization.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationDescriptor,Other,Other,Other,SeparationDescriptor,EmploymentPeriod,Separation,Type of employment separation.,Employment Separation Type,000621,Other,Other,The type of separation occurring between a person and the organization is in a category not yet defined in CEDS.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationDescriptor,Voluntary separation,Voluntary separation,Voluntary separation,SeparationDescriptor,EmploymentPeriod,Separation,Type of employment separation.,Employment Separation Type,000621,Voluntary,Voluntary separation,Voluntary separation is the type of separation occurring between a person and the organization.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Change of assignment,Change of assignment,Change of assignment,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,Employment Separation Reason,000620,01391,Change of assignment,Change of assignment is the primary reason for the termination of the employment relationship.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Discharge,Discharge,Discharge,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Employment elsewhere,Employment elsewhere,Employment elsewhere,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Family/personal relocation,Family/personal relocation,Family/personal relocation,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,Employment Separation Reason,000620,01390,Family/personal relocation,Family/personal relocation is the primary reason for the termination of the employment relationship.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Formal study or research,Formal study or research,Formal study or research,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,Employment Separation Reason,000620,01392,Formal study or research,Formal study or research is the primary reason for the termination of the employment relationship.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Illness/disability/death,Illness/disability/death,Illness/disability/death,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Layoff,Layoff,Layoff,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Other,Other,Other,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,Employment Separation Reason,000620,09999,Other,The primary reason for the termination of the employment relationship is in a category not yet defined in CEDS.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Personal reason,Personal reason,Personal reason,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,Employment Separation Reason,000620,01405,Personal reason,Personal reason is the primary reason for the termination of the employment relationship.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Retirement,Retirement,Retirement,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,Employment Separation Reason,000620,01389,Retirement,Retirement is the primary reason for the termination of the employment relationship.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SeparationReasonDescriptor,Unknown,Unknown,Unknown,SeparationReasonDescriptor,EmploymentPeriod,SeparationReason,Reason for terminating the employment.,Employment Separation Reason,000620,09997,Unknown,The primary reason for the termination of the employment relationship is unknown.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Assistive technology device or service,Assistive technology device or service,Assistive technology device or service,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00292,Assistive technology services,"Programs that directly assist an individual with disabilities in the selection, acquisition, or use of an assistive technology device. Such assistance includes: 1) the evaluation of the needs of an individual, including a functional evaluation of the individual in his or her customary environment; 2) purchasing, leasing, or otherwise providing for the acquisition of assistive technology devices; 3) selecting, designing, fitting, customizing, adopting, applying, maintaining, repairing, or replacing assistive technology devices; 4) coordinating and using other therapies, interventions, or services (e.g., those associated with existing education and rehabilitation plans and programs); 5) training and technical assistance for an individual or, if appropriate, an individuals' family members; and 6) training or technical assistance for professionals (including those providing early intervention services), employers, or other individuals who are substantially involved.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Audiological Impairment,Audiological Impairment,Audiological Impairment,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00293,Audiological services,"Services that include: 1)identification of individuals with hearing loss: 2) determination of the range, nature, and degree of hearing loss, and communication functions, by use of audiological evaluation, and speech conservation; 4) creation and administration of programs for prevention of hearing loss; 5) counseling and guidance of students, parent/guardians, and teachers regarding hearing loss; and 6) determination of an individual's need for group and individual amplification, selecting and fitting an appropriate aid, and evaluating the effectiveness of amplification.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Audiological services,Audiological services,Audiological services,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00293,Audiological services,"Services that include: 1)identification of individuals with hearing loss: 2) determination of the range, nature, and degree of hearing loss, and communication functions, by use of audiological evaluation, and speech conservation; 4) creation and administration of programs for prevention of hearing loss; 5) counseling and guidance of students, parent/guardians, and teachers regarding hearing loss; and 6) determination of an individual's need for group and individual amplification, selecting and fitting an appropriate aid, and evaluating the effectiveness of amplification.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Counseling services,Counseling services,Counseling services,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Disgraphia,Disgraphia,Disgraphia,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Dyslexia,Dyslexia,Dyslexia,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Interpreting services,Interpreting services,Interpreting services,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00304,Interpretation for the hearing impaired,"Services that enable students who have hearing impairments to communicate their needs manually, verbally, or in writing.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Medical diagnostic services,Medical diagnostic services,Medical diagnostic services,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00332,Medical services only for diagnostic or evaluation purposes,Services provided by a licensed physician to determine a child's developmental status and need for early intervention services.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Occupational therapy,Occupational therapy,Occupational therapy,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00309,Occupational therapy,"Services that address the functional needs of an individual relating to adaptive development, adaptive behavior and play, and sensory, motor, and postural development. These services are designed to improve the individual's functional ability to perform tasks in the home, school, and community settings and include: 1) identification assessment and intervention; 2) adaptation of the environment, and selection, design and fabrication of assistive and orthodontic devices to facilitate the development and promote the acquisition of functional skills; and 3) prevention or minimization of the impact of initial or future impairment, delay in development, or loss of functional ability.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Orientation and mobility training services,Orientation and mobility training services,Orientation and mobility training services,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00310,Orientation and mobility services,"Programs that help individuals who are blind or who have visual impairments to develop the fundamental spatial concepts and skills that are necessary for maximum mobility and independent living. Instruction focuses on moving safely and efficiently in the school, home or community environment, and usually includes procedures for street crossings, travel in unfamiliar areas, utilization of public transportation, and appropriate use of aids such as sighted guides or canes.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Physical therapy,Physical therapy,Physical therapy,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00313,Physical therapy,"Services to prevent or alleviate movement dysfunction and related functional problems that include: 1) screening, evaluation, and assessment of children and youth with disabilities to identify movement dysfunction; 2) obtaining, interpreting, and integrating information appropriate to program planning to prevent or alleviate movement dysfunction and related functional problems; and 3) providing individual or group services or treatment to prevent, alleviate, or compensate for movement dysfunction and related functional problems.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Preschool children with disabilites program,Preschool children with disabilites program,Preschool children with disabilites program,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Psychological services,Psychological services,Psychological services,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00331,Psychological services,"Services that address the psychological needs of the individual through the administering of psychological needs of the individual through the administering of psychological and developmental tests, and other assessment procedures. They also involve the interpretation of assessment results. In addition, they include obtaining, integrating, and interpreting information about individual behavior, and individual and family conditions related to learning, mental health, and development. Finally, the services also involve the planning and management of a program of psychological services, including psychological counseling for children and parents, family counseling, consultation on child development, parent training, and education programs.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Recreational services,Recreational services,Recreational services,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00315,Recreation service,Programs that may include: 1) assessment of leisure function; 2) therapeutic recreation services; 3) recreation programs in schools and community agencies; and 4) leisure education.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/ServiceDescriptor,Speech therapy,Speech therapy,Speech therapy,ServiceDescriptor,Service,Service,Indicates the service being provided to the student by the program.,Student Support Service Type,000273,00322,Speech-language therapy,"Individual or group therapy sessions that focus on the remediation of specific communicative or pharyngeal disorders and delays in the development of communication skills including: 1) speech sounds that are omitted, replaced by substitute sounds, or distorted; 2) voice problems in which pitch, loudness or quality of voice are affected; or 3) stuttering. Therapy includes the identification of an individual with such disorders and developmental delays, including the diagnosis and appraisal of specific disorders and delays in those skills. It also includes referral for medical or other professional services necessary for the habilitation or rehabilitation of individuals with those disorders and developmental delays. Finally, it includes the provision of services for habilitation, rehabilitation, or prevention of such disorder and developmental delays.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,BirthData,BirthSex,A person's sex at birth.,Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,BirthData,BirthSex,A person's sex at birth.,Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,BirthData,BirthSex,A person's sex at birth.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,BirthData,BirthSex,A person's sex at birth.,Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,Candidate (TPDM),Sex,The sex of the candidate.,Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,Candidate (TPDM),Sex,The sex of the candidate.,Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,Candidate (TPDM),Sex,The sex of the candidate.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,Candidate (TPDM),Sex,The sex of the candidate.,Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,Contact,Sex - DEPRECATED,A person's birth sex.,Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,Contact,Sex - DEPRECATED,A person's birth sex.,Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,Contact,Sex - DEPRECATED,A person's birth sex.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,Contact,Sex - DEPRECATED,A person's birth sex.,Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,Intervention,AppropriateSex,"Sexes for the intervention. If omitted, considered generally applicable.",Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,Intervention,AppropriateSex,"Sexes for the intervention. If omitted, considered generally applicable.",Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,Intervention,AppropriateSex,"Sexes for the intervention. If omitted, considered generally applicable.",,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,Intervention,AppropriateSex,"Sexes for the intervention. If omitted, considered generally applicable.",Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,InterventionPrescription,AppropriateSex,"Sexes for the intervention prescription. If omitted, considered generally applicable.",Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,InterventionPrescription,AppropriateSex,"Sexes for the intervention prescription. If omitted, considered generally applicable.",Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,InterventionPrescription,AppropriateSex,"Sexes for the intervention prescription. If omitted, considered generally applicable.",,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,InterventionPrescription,AppropriateSex,"Sexes for the intervention prescription. If omitted, considered generally applicable.",Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,LearningResource,AppropriateSex,"Sexes for which this education content is applicable. If omitted, considered generally applicable.",Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,LearningResource,AppropriateSex,"Sexes for which this education content is applicable. If omitted, considered generally applicable.",Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,LearningResource,AppropriateSex,"Sexes for which this education content is applicable. If omitted, considered generally applicable.",,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,LearningResource,AppropriateSex,"Sexes for which this education content is applicable. If omitted, considered generally applicable.",Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,Staff,Sex,The birth sex of the staff member.,Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,Staff,Sex,The birth sex of the staff member.,Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,Staff,Sex,The birth sex of the staff member.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,Staff,Sex,The birth sex of the staff member.,Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Female,Female,Female,SexDescriptor,StudentEducationOrganizationAssociation,Sex,The student's birth sex as reported to the education organization.,Sex,000255,Female,Female,Female,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Male,Male,Male,SexDescriptor,StudentEducationOrganizationAssociation,Sex,The student's birth sex as reported to the education organization.,Sex,000255,Male,Male,Male,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Non-binary,Non-binary,Non-binary,SexDescriptor,StudentEducationOrganizationAssociation,Sex,The student's birth sex as reported to the education organization.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SexDescriptor,Not Selected,Not Selected,Not Selected,SexDescriptor,StudentEducationOrganizationAssociation,Sex,The student's birth sex as reported to the education organization.,Sex,000255,NotSelected,Not selected,Gender is not selected,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SourceSystemDescriptor,District,District,District,SourceSystemDescriptor,Person,SourceSystem,This descriptor defines the originating record source system for the person.,,,,,,Text,,Maybe,CEDS has a Source System domain of data. This might be what we are looking at.
DS5.2,uri://ed-fi.org/SourceSystemDescriptor,Federal,Federal,Federal,SourceSystemDescriptor,Person,SourceSystem,This descriptor defines the originating record source system for the person.,,,,,,Text,,Maybe,CEDS has a Source System domain of data. This might be what we are looking at.
DS5.2,uri://ed-fi.org/SourceSystemDescriptor,School,School,School,SourceSystemDescriptor,Person,SourceSystem,This descriptor defines the originating record source system for the person.,,,,,,Text,,Maybe,CEDS has a Source System domain of data. This might be what we are looking at.
DS5.2,uri://ed-fi.org/SourceSystemDescriptor,State,State,State,SourceSystemDescriptor,Person,SourceSystem,This descriptor defines the originating record source system for the person.,,,,,,Text,,Maybe,CEDS has a Source System domain of data. This might be what we are looking at.
DS5.2,uri://ed-fi.org/SpecialEducationExitReasonDescriptor,Dropped out,Dropped out of school,Student exited the Special Education program and related services because of dropping out of school.,SpecialEducationExitReasonDescriptor,StudentSpecialEducationProgramAssociation,SpecialEducationExitReason,The reason why a person stops receiving special education services.,Special Education Exit Reason,000260,DroppedOut,Dropped out,Dropped out is the reason the child who was in special education at the start of the reporting period was not in special education at the end of the reporting period.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationExitReasonDescriptor,Graduated with Certificate,Graduated with Certificate of Completion,Student exited the Special Education program and related services because of graduating with a certificate of completion.,SpecialEducationExitReasonDescriptor,StudentSpecialEducationProgramAssociation,SpecialEducationExitReason,The reason why a person stops receiving special education services.,Special Education Exit Reason,000260,ReceivedCertificate,Received a certificate,Received a certificate is the reason the child who was in special education at the start of the reporting period was not in special education at the end of the reporting period.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationExitReasonDescriptor,Graduated with Diploma,Graduated with Diploma,Student exited the Special Education program and related services because of graduating with a diploma.,SpecialEducationExitReasonDescriptor,StudentSpecialEducationProgramAssociation,SpecialEducationExitReason,The reason why a person stops receiving special education services.,Special Education Exit Reason,000260,HighSchoolDiploma,Graduated with regular high school diploma,Graduated with regular high school diploma is the reason the child who was in special education at the start of the reporting period was not in special education at the end of the reporting period.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationExitReasonDescriptor,No longer eligible for Special Education,No longer eligible for Special Education,Student exited the Special Education program and related services because of an ineligibility other than reaching age limit,SpecialEducationExitReasonDescriptor,StudentSpecialEducationProgramAssociation,SpecialEducationExitReason,The reason why a person stops receiving special education services.,Special Education Exit Reason,000260,PartCNoLongerEligible,No longer eligible for Part C prior to reaching age three.,No longer eligible for Part C prior to reaching age three  is the reason the child who was in special education at the start of the reporting period was not in special education at the end of the reporting period.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationExitReasonDescriptor,Other,Other,Student exited the Special Education program and related services for any reason other than listed in the descriptor.,SpecialEducationExitReasonDescriptor,StudentSpecialEducationProgramAssociation,SpecialEducationExitReason,The reason why a person stops receiving special education services.,,,,,,Option Set,,Yes,
